timestamp,open,high,low,close,volume
1779487200,75880.29,75901.6,75745.98,75817.21,39.04772644
1779488100,75817.13,75817.22,75652.14,75687.99,174.74920517
1779489000,75687.98,75775.5,75450.0,75557.76,178.04069054
1779489900,75557.75,75673.47,75542.03,75639.99,45.00470165
1779490800,75639.98,75783.38,75639.98,75758.57,25.09088133
1779491700,75758.58,75770.11,75583.0,75583.0,31.42283935
1779492600,75582.67,75725.22,75563.37,75702.94,17.85999546
1779493500,75702.94,75702.94,75266.73,75443.91,77.87772683
1779494400,75446.99,75540.2,75325.91,75370.5,73.80468974
1779495300,75372.0,75419.98,75304.74,75385.79,42.12190313
1779496200,75385.79,75403.96,75120.0,75195.09,69.64529417
1779497100,75193.99,75324.02,75185.19,75259.24,45.98965771
1779498000,75259.25,75410.72,75259.25,75322.01,24.6395356
1779498900,75322.01,75403.31,75270.0,75377.8,23.56319978
1779499800,75377.81,75414.0,75309.98,75381.76,78.07813503
1779500700,75378.0,75406.84,75256.64,75402.12,65.68787741
1779501600,75402.11,75450.0,75316.72,75374.22,55.50011202
1779502500,75378.07,75460.34,75378.07,75386.8,18.08765922
1779503400,75386.8,75428.0,75370.01,75398.0,32.20120504
1779504300,75397.99,75496.96,75397.38,75479.54,13.20790699
1779505200,75475.6,75526.5,75466.85,75523.54,14.72941053
1779506100,75523.54,75543.55,75490.02,75496.62,39.12816668
1779507000,75496.05,75573.85,75496.05,75561.65,18.03978739
1779507900,75561.65,75574.0,75528.82,75545.71,17.6919752
1779508800,75545.71,75555.14,75526.0,75534.0,16.77465462
1779509700,75534.0,75539.98,75460.65,75504.01,36.35649195
1779510600,75504.02,75565.75,75420.54,75420.55,27.06315201
1779511500,75420.55,75456.0,75417.0,75455.12,20.15031207
1779512400,75455.12,75468.0,75419.47,75432.96,52.30471216
1779513300,75432.96,75459.14,75381.01,75382.5,43.80724875
1779514200,75387.99,75426.59,75375.0,75426.58,28.78143909
1779515100,75426.59,75432.11,75380.0,75398.54,13.14228919
1779516000,75398.53,75411.97,75378.08,75378.09,9.74117446
1779516900,75378.08,75400.0,75354.84,75360.58,24.93975686
1779517800,75360.58,75393.52,75325.0,75351.94,16.54252427
1779518700,75351.94,75358.77,75293.16,75312.33,23.34201244
1779519600,75312.32,75348.12,75165.62,75261.99,30.06410553
1779520500,75261.4,75261.4,75124.98,75202.0,34.83037786
1779521400,75202.0,75263.78,75064.82,75203.27,76.76864555
1779522300,75203.26,75203.27,74197.11,74516.73,335.4438157
1779523200,74516.72,74621.52,74413.08,74567.48,61.12713116
1779524100,74567.48,74660.53,74509.58,74520.01,71.01914975
1779525000,74520.01,74535.99,74253.95,74369.97,44.9651769
1779525900,74369.97,74598.23,74328.17,74594.49,70.94207329
1779526800,74594.49,74604.39,74524.59,74577.99,44.04544857
1779527700,74577.99,74615.97,74571.34,74604.09,22.31483502
1779528600,74604.09,74674.34,74579.06,74652.47,55.84485348
