timestamp,open,high,low,close,volume
1763989200,85949.37,86522.46,85900.14,86096.0,427.27670623
1763992800,86095.99,86600.62,85213.17,86089.44,872.70711871
1763996400,86110.51,86699.6,85851.01,86564.16,924.18551945
1764000000,86564.16,87656.3,86563.73,87129.84,967.45152315
1764003600,87129.85,88444.0,86905.0,88340.75,1025.39317229
1764007200,88340.76,88700.0,88159.0,88689.9,1074.2159353
1764010800,88689.9,88836.0,88099.33,88308.42,746.20555377
1764014400,88308.42,89225.6,88308.42,89072.01,1321.75676168
1764018000,89071.42,89143.09,88694.01,88744.72,741.1872995
1764021600,88744.73,89077.99,88560.01,88605.46,441.26061044
1764025200,88605.47,88675.75,88211.01,88266.2,347.72388528
1764028800,88264.0,88264.0,87835.39,88080.14,517.63685947
1764032400,88080.14,88188.64,87687.24,87708.69,355.99885151
1764036000,87710.34,87944.89,87420.73,87886.61,319.74009691
1764039600,87886.6,88009.99,87513.74,87786.04,186.45930417
1764043200,87786.04,88486.82,87759.01,88311.44,240.77562005
1764046800,88311.45,88319.44,87903.12,88093.22,205.71001759
1764050400,88093.22,88133.37,87778.08,87981.14,210.03985212
1764054000,87981.14,88038.76,87314.56,87375.34,251.32150644
1764057600,87375.34,87590.5,86962.18,86984.76,288.70045758
1764061200,86984.76,87221.76,86654.96,87209.26,419.9719922
1764064800,87208.06,87400.0,86917.18,87382.27,236.89494809
1764068400,87382.25,87513.31,87262.99,87334.41,233.32727544
1764072000,87334.41,87748.08,87334.22,87478.15,238.3900868
1764075600,87478.17,87701.0,86833.2,87035.14,560.91332806
1764079200,87038.1,87270.89,86067.02,86691.45,949.24139006
1764082800,86691.44,87261.19,86155.4,86946.0,705.47885135
1764086400,86945.99,87266.05,86646.41,87068.02,608.6774967
1764090000,87068.01,88108.0,86987.86,87568.62,544.10060339
1764093600,87577.98,87790.51,87179.3,87183.75,417.02416977
1764097200,87183.75,87290.3,86129.0,86834.43,737.76673508
1764100800,86834.43,87434.0,86660.73,87343.65,1083.49540773
1764104400,87343.45,87417.3,86942.01,86995.04,378.36101701
1764108000,86995.03,87684.0,86546.56,87596.32,417.01723027
1764111600,87596.31,87855.98,87283.63,87325.01,376.01771805
1764115200,87325.0,87730.64,87304.93,87538.6,356.08728078
1764118800,87538.6,88188.0,87300.0,87884.03,429.26312531
1764122400,87884.03,88056.62,87618.0,87678.0,247.59282665
1764126000,87678.01,87868.55,87028.41,87084.48,335.06241932
1764129600,87084.47,87337.82,86851.92,87192.15,367.62455855
1764133200,87192.14,87712.65,87183.6,87484.3,340.77599702
1764136800,87484.3,87854.87,87410.64,87760.76,223.28239418
1764140400,87760.75,87938.83,87658.91,87903.99,163.29981522
1764144000,87904.0,87915.94,87370.05,87380.9,269.55963029
1764147600,87377.89,87409.55,86694.46,86791.05,380.13627352
1764151200,86791.05,87027.12,86631.01,86913.48,265.44075213
1764154800,86913.03,87090.66,86794.53,87077.36,141.3232099
1764158400,87077.35,87150.75,86266.95,86626.01,250.64402172
1764162000,86626.0,87105.36,86529.61,87097.98,308.30787813
1764165600,87097.99,87670.85,86778.31,86864.3,659.8882008
1764169200,86868.59,87331.99,86634.84,86945.14,509.29441456
1764172800,86945.14,87910.68,86928.82,87794.03,691.93280487
1764176400,87794.03,89954.99,87683.15,89816.01,1066.04236802
1764180000,89815.99,90399.74,89655.01,90128.02,1305.46451287
1764183600,90128.02,90185.0,89732.18,89948.0,607.59881209
1764187200,89948.01,90100.0,89476.35,89856.06,1042.02429852
1764190800,89856.06,90466.2,89798.0,90186.06,650.93046288
1764194400,90186.06,90628.53,90110.81,90370.0,377.37298258
1764198000,90368.8,90588.1,90296.05,90468.84,362.92167999
1764201600,90468.83,90575.2,90067.81,90469.78,657.8993117
1764205200,90469.78,91226.83,90381.7,91138.04,512.52113138
1764208800,91134.21,91880.0,90876.31,91376.9,1068.00483896
1764212400,91376.89,91593.56,91030.23,91072.91,454.1501209
1764216000,91072.91,91347.88,91043.9,91261.62,341.29362045
1764219600,91261.61,91538.42,90856.62,90949.31,430.36932959
1764223200,90949.31,91430.2,90949.31,91222.94,245.51666703
1764226800,91222.94,91493.13,91118.0,91396.51,193.76310648
1764230400,91396.51,91516.26,91203.65,91482.18,186.52582223
1764234000,91482.18,91925.4,91456.02,91552.05,295.79937197
1764237600,91551.6,91730.95,91300.0,91595.95,277.29549836
1764241200,91595.96,91607.01,91288.02,91364.45,184.54333349
1764244800,91364.44,91447.83,90927.18,90966.0,281.34115598
1764248400,90966.0,91062.23,90443.24,90836.62,377.78020168
1764252000,90836.62,90957.23,90561.54,90768.0,261.59354556
1764255600,90768.0,90975.0,90595.47,90947.07,355.63840135
1764259200,90940.77,91549.03,90836.04,91448.02,456.07465096
1764262800,91448.02,91628.79,91292.61,91462.07,334.79684701
1764266400,91462.07,91826.56,91325.3,91774.02,343.46542546
1764270000,91774.01,91774.01,91501.0,91521.61,287.04447643
1764273600,91521.6,91589.2,91389.73,91426.21,270.6760167
1764277200,91426.22,91583.5,91204.56,91420.43,152.82893289
1764280800,91420.39,91582.77,91061.1,91309.88,106.57837252
1764284400,91314.6,91550.0,91198.65,91316.7,126.23029016
1764288000,91316.7,91398.36,91052.78,91192.07,175.56379416
1764291600,91192.07,91192.09,90771.84,90771.87,292.42011561
1764295200,90771.87,91139.17,90600.01,91059.27,314.60345768
1764298800,91059.27,91287.32,90977.1,91187.99,166.66130022
1764302400,91187.99,91471.31,91098.32,91405.01,154.79584254
1764306000,91405.01,91699.81,91285.74,91598.74,233.75869011
1764309600,91598.74,91598.74,91142.82,91286.85,197.50116709
1764313200,91286.84,91550.54,90841.0,90887.4,249.54326873
1764316800,90887.4,91702.02,90885.55,91680.2,262.36332165
1764320400,91676.09,91832.28,91424.07,91596.03,232.40794319
1764324000,91596.02,91850.0,91467.88,91828.68,170.33637359
1764327600,91831.98,91999.0,91042.03,91420.04,271.02698409
1764331200,91420.0,91705.6,91353.94,91504.07,185.86492486
1764334800,91506.82,92625.0,91364.0,92367.85,514.81170058
1764338400,92367.85,93161.86,91802.1,92250.11,1300.86385223
1764342000,92250.1,92804.68,91996.5,92366.58,967.84447149
1764345600,92366.58,92392.6,90870.0,90936.73,677.87228723
1764349200,90940.43,91212.7,90220.5,90673.19,889.34263132
1764352800,90685.94,90976.0,90426.4,90846.1,669.93491226
1764356400,90840.88,91216.79,90833.51,91158.85,569.60084927
1764360000,91158.85,91247.18,90876.52,91222.03,458.95637757
1764363600,91222.03,91272.46,90901.1,90903.27,277.17642954
1764367200,90903.28,91172.97,90704.16,91126.6,232.9812584
1764370800,91126.6,91224.99,90895.35,90902.7,114.13866476
1764374400,90902.69,90988.0,90787.79,90901.99,113.93965763
1764378000,90901.99,91134.8,90810.23,90889.99,101.00630244
1764381600,90893.68,90968.99,90549.87,90810.91,198.66044967
1764385200,90810.92,90888.21,90671.5,90683.0,102.82700376
1764388800,90683.01,90926.73,90560.8,90913.19,71.77164603
1764392400,90913.2,90936.11,90734.9,90757.7,68.91979084
1764396000,90757.7,90842.16,90323.68,90573.14,212.59012588
1764399600,90573.13,90679.7,90376.31,90585.39,96.60731518
1764403200,90585.39,90753.5,90491.1,90645.14,153.72949865
1764406800,90655.09,90691.34,90509.86,90587.94,106.19273803
1764410400,90587.95,90681.81,90400.0,90581.31,102.72807282
1764414000,90581.3,90708.5,90482.91,90698.18,77.91686379
1764417600,90698.17,90845.65,90556.7,90640.56,93.47506668
1764421200,90640.56,90855.41,90618.21,90814.91,96.44709931
1764424800,90814.91,90814.91,90640.86,90650.38,92.69935288
1764428400,90650.38,91147.22,90650.37,91100.0,165.12599371
1764432000,91100.0,91199.99,90887.34,91029.58,155.97563288
1764435600,91029.6,91054.0,90449.28,90456.03,204.60236124
1764439200,90454.01,90761.43,90200.0,90723.02,260.01291717
1764442800,90723.02,90880.92,90621.4,90676.53,118.53920154
1764446400,90668.71,91071.58,90428.65,90986.94,180.13311104
1764450000,90986.95,91082.8,90831.79,91034.03,156.25779675
1764453600,91034.04,91034.04,90728.91,90773.73,135.03293508
1764457200,90773.73,90919.3,90713.69,90828.06,78.39350731
1764460800,90829.68,90966.32,90782.45,90914.65,69.2874983
1764464400,90914.65,91090.18,90886.0,90929.59,73.44745289
1764468000,90929.6,91056.9,90773.42,90812.93,83.3829364
1764471600,90814.99,90952.95,90480.01,90935.44,92.97574546
1764475200,90935.44,90997.1,90814.3,90876.5,48.52120314
1764478800,90873.22,90873.22,90690.06,90802.88,50.20664527
1764482400,90801.99,90962.04,90730.01,90910.57,32.97519853
1764486000,90910.57,91060.29,90872.86,90988.11,75.27705588
1764489600,90988.11,91443.18,90950.7,91194.96,173.54803544
1764493200,91199.5,91644.4,91143.01,91411.32,205.84054733
1764496800,91409.88,91472.01,91205.67,91241.1,71.8416731
1764500400,91241.11,91419.99,90983.71,91059.38,110.05678546
1764504000,91059.38,91556.59,91013.87,91485.87,134.17097954
1764507600,91484.96,91980.8,91410.01,91781.88,165.68365165
1764511200,91781.88,91801.99,91265.99,91499.72,246.00870074
1764514800,91499.7,91627.5,91321.08,91455.99,172.23357208
1764518400,91454.61,91886.12,91417.72,91844.11,131.4266661
1764522000,91844.1,91850.0,91298.95,91497.65,205.54513889
1764525600,91497.65,91497.65,91167.61,91464.01,161.48144526
1764529200,91464.02,91499.69,91290.0,91466.34,142.73064359
1764532800,91466.35,91625.54,91188.25,91319.34,155.9235763
1764536400,91319.33,91339.8,90909.65,91180.0,230.63839405
1764540000,91180.09,91349.05,91050.0,91224.83,125.47223178
1764543600,91224.82,91259.16,90353.96,90369.51,554.80979566
1764547200,90364.0,90433.7,86974.5,87002.03,1664.98829586
1764550800,87003.99,87772.34,86941.58,87178.31,747.63034958
1764554400,87178.31,87507.9,86470.13,86726.9,917.12382466
1764558000,86726.91,86817.22,86161.32,86349.27,668.92487025
1764561600,86349.26,86350.09,85690.0,85797.99,540.68458999
1764565200,85797.99,86011.18,85595.76,85998.86,414.29302211
1764568800,85998.85,86352.44,85973.06,86232.65,383.76635499
1764572400,86232.25,86561.39,86047.3,86539.21,303.93189747
1764576000,86534.6,86892.41,86382.91,86857.98,276.16371957
1764579600,86857.98,86929.19,86513.41,86697.01,284.46999179
1764583200,86691.61,86810.4,86536.04,86632.21,184.584325
1764586800,86632.76,86689.64,86114.0,86119.98,289.63302112
1764590400,86121.98,86205.6,84722.69,85407.03,790.79441941
1764594000,85402.74,86129.79,85326.01,85970.5,639.6136682
1764597600,85970.23,86666.67,85856.54,86047.49,954.43296228
1764601200,86047.5,86121.14,83800.0,84668.05,1655.96076309
1764604800,84668.05,85436.41,84026.0,84549.85,1173.87098122
1764608400,84553.69,85261.04,84444.01,84942.55,750.07086782
1764612000,84946.39,85546.56,84706.01,85188.98,811.75189458
1764615600,85188.98,85289.79,84590.82,85022.14,569.58752692
1764619200,85021.56,85849.97,84996.54,85511.18,988.09665687
1764622800,85515.29,86497.95,85492.0,86440.01,821.66751876
1764626400,86440.0,86877.82,86299.16,86590.35,428.93035795
1764630000,86590.36,86848.0,86248.01,86282.36,403.39003828
1764633600,86282.35,86673.8,86181.38,86514.01,387.27850163
1764637200,86514.0,87360.0,86385.63,86449.52,518.05552191
1764640800,86449.52,86851.75,86263.71,86540.33,431.19928823
1764644400,86540.32,87084.84,86204.29,86978.43,418.62972225
1764648000,86977.8,87290.99,86901.04,86974.9,293.74971669
1764651600,86974.9,87123.76,86819.93,87010.0,195.65478551
1764655200,87009.99,87179.57,86857.0,87087.02,184.6996636
1764658800,87087.02,87118.74,86886.81,87013.33,142.58201114
1764662400,87013.32,87057.81,86350.0,86470.32,330.13956147
1764666000,86470.88,86994.12,86447.34,86762.92,219.9125202
1764669600,86762.91,87594.23,86750.87,87272.0,324.43613058
1764673200,87271.59,87604.85,86993.73,87375.2,345.61989986
1764676800,87375.21,87558.87,87201.24,87272.0,395.2841081
1764680400,87270.03,87884.9,87042.0,87733.17,617.39112981
1764684000,87733.16,89287.4,87601.81,89286.94,1143.6861281
1764687600,89286.94,91199.99,89274.04,90854.04,1454.53742668
1764691200,90854.04,91299.99,90214.75,90769.31,1220.67298336
1764694800,90769.31,92029.07,90747.58,91481.98,1043.09362704
1764698400,91481.98,92254.77,91388.85,91973.01,818.36837149
1764702000,91973.01,92342.0,91880.01,91920.76,524.44355159
1764705600,91920.76,91967.46,90740.49,91070.79,1164.07404395
1764709200,91063.29,91673.27,90990.0,91600.19,470.69126071
1764712800,91597.23,92027.91,91536.15,92000.45,299.04628604
1764716400,92007.99,92027.99,91270.23,91308.05,219.61075754
1764720000,91308.05,91783.47,91024.47,91684.58,244.40433769
1764723600,91684.59,92499.0,91482.26,92268.9,378.95500644
1764727200,92268.89,93060.0,92174.71,92824.0,541.33508418
1764730800,92828.11,93100.0,92600.0,92644.18,278.1546562
1764734400,92644.18,93485.3,92633.0,93376.01,520.66790828
1764738000,93361.63,93685.19,93130.2,93658.47,466.43293486
1764741600,93658.48,93978.53,93140.16,93464.03,414.08538437
1764745200,93460.03,93492.9,92885.93,93026.22,269.1767679
1764748800,93026.04,93211.69,92690.55,92789.54,184.19570395
1764752400,92789.54,93251.35,92725.29,93198.08,180.53118992
1764756000,93200.01,93412.48,92880.04,92961.36,205.21700935
1764759600,92961.37,93086.9,92687.54,93022.75,174.13256864
1764763200,93022.74,93130.49,92702.46,92958.01,283.60976466
1764766800,92958.01,93292.79,92900.0,93157.05,371.57697103
1764770400,93157.05,93716.63,91702.36,92400.0,1299.06416555
1764774000,92394.84,93015.89,91928.84,92393.47,588.48231502
1764777600,92393.47,92766.36,91795.12,92258.04,352.67672471
1764781200,92258.85,93072.01,92209.91,92981.71,400.99917272
1764784800,92981.71,93536.87,92375.0,92628.18,547.90609535
1764788400,92630.5,93121.99,92544.32,93045.99,343.89242979
1764792000,93048.42,93414.94,92830.49,92991.75,461.0563756
1764795600,92991.74,93806.99,92868.01,93716.04,403.30125108
1764799200,93717.38,94181.41,93318.93,93798.43,381.02437635
1764802800,93802.0,94116.0,93400.99,93453.84,451.10397317
1764806400,93452.02,93505.38,92686.58,93075.91,485.20328555
1764810000,93075.46,93772.68,92994.05,93210.0,272.67927069
1764813600,93210.0,94074.41,93141.01,93950.03,271.93363954
1764817200,93950.03,94087.05,93400.03,93552.18,172.5620726
1764820800,93552.18,93600.29,93232.5,93377.02,163.89992247
1764824400,93377.01,93393.41,92764.49,92987.78,186.73203403
1764828000,92987.79,93393.38,92853.11,93158.03,144.95626531
1764831600,93158.03,93436.49,92902.0,93406.33,142.11136477
1764835200,93406.33,93620.21,93055.78,93278.36,73.63619117
1764838800,93278.37,93641.58,93232.99,93470.02,122.48093813
1764842400,93470.02,93587.09,93172.48,93278.5,118.91658499
1764846000,93281.36,93330.74,92746.87,92952.84,135.64340648
1764849600,92952.84,93212.41,92786.21,93004.0,117.49744133
1764853200,93000.4,93074.86,92430.05,92525.48,332.86653988
1764856800,92525.48,92868.22,91800.0,91903.99,373.42441849
1764860400,91903.99,93291.02,91889.97,92992.0,437.75384746
1764864000,92991.99,93222.18,92290.82,92459.17,438.05122548
1764867600,92459.16,92574.0,91771.0,92453.43,430.3190483
1764871200,92449.36,92600.72,91979.12,92162.08,305.50315093
1764874800,92163.96,92209.43,90904.73,92003.65,641.03411619
1764878400,91993.78,92576.0,91701.01,92523.07,347.33060052
1764882000,92517.87,92748.52,92100.57,92176.35,254.22716264
1764885600,92182.72,92522.05,92164.68,92355.64,118.61248598
1764889200,92355.87,92496.62,92078.54,92093.54,110.83206004
1764892800,92093.7,92500.0,92080.16,92318.01,151.20299299
1764896400,92318.01,92637.5,92246.69,92383.04,125.11058612
1764900000,92383.04,92716.42,92270.67,92534.44,180.17934092
1764903600,92534.43,92695.68,91983.92,92168.16,173.15022908
1764907200,92168.26,92419.99,91827.0,92046.89,213.62759293
1764910800,92046.9,92232.0,91893.92,91962.46,137.62814912
1764914400,91963.99,92314.58,91925.19,92308.45,93.24935731
1764918000,92306.77,92533.29,92210.45,92287.6,257.98651762
1764921600,92285.99,92286.0,91929.46,92117.94,119.3492204
1764925200,92117.95,92138.88,91000.0,91154.02,282.93411034
1764928800,91149.99,91530.02,91109.57,91304.03,166.85652564
1764932400,91312.64,91592.48,91150.0,91371.57,77.26779729
1764936000,91371.57,91456.03,91100.0,91266.28,98.63203184
1764939600,91261.09,91390.61,90242.64,90491.88,496.1216629
1764943200,90491.92,90784.0,89927.0,90309.13,838.26012864
1764946800,90309.13,91488.2,88303.41,90478.42,1285.23581721
1764950400,90468.89,90524.14,88099.05,88840.0,1166.56765686
1764954000,88839.99,89553.26,88639.23,89360.12,582.87873575
1764957600,89358.14,89850.0,88923.0,88971.52,503.91149986
1764961200,88974.41,89844.4,88828.47,89660.05,352.94089286
1764964800,89661.31,89782.0,89210.63,89321.7,348.28109668
1764968400,89334.92,89520.25,89104.95,89206.85,219.64700773
1764972000,89209.41,89400.0,88928.77,89260.61,261.51135428
1764975600,89263.97,89400.0,88956.05,89345.29,178.41153158
1764979200,89345.29,89477.98,89047.51,89428.2,172.79697694
1764982800,89428.2,89500.0,89212.85,89336.8,136.75239599
1764986400,89341.04,89428.13,89179.92,89400.41,119.73059881
1764990000,89400.4,89829.99,89400.4,89699.99,123.92820647
1764993600,89701.44,89732.83,89490.83,89670.38,109.68189491
1764997200,89670.38,89752.31,89536.94,89617.76,83.80864455
1765000800,89617.75,89782.0,89534.27,89710.06,89.81065643
1765004400,89710.07,89740.0,89477.97,89602.89,120.36606842
1765008000,89612.4,89665.43,89174.7,89301.94,158.06461206
1765011600,89301.94,89690.2,89270.61,89593.81,100.82550628
1765015200,89595.43,89710.69,89472.48,89524.44,47.65083096
1765018800,89524.44,89743.44,89504.6,89646.44,70.96558702
1765022400,89646.44,89680.24,89579.2,89597.08,68.8936283
1765026000,89597.08,89800.0,89590.01,89682.85,105.50295034
1765029600,89682.84,90296.32,89661.3,90020.34,251.54801007
1765033200,90020.35,90060.79,89506.0,89778.85,201.35752502
1765036800,89778.85,90010.4,89659.98,89737.37,142.25923164
1765040400,89737.37,89862.94,89623.66,89734.07,113.55908171
1765044000,89745.32,89817.07,89548.82,89675.01,78.00992641
1765047600,89675.01,89783.82,89256.07,89427.99,210.96907398
1765051200,89431.98,89591.19,89330.0,89565.85,104.41766411
1765054800,89565.82,89648.57,89406.72,89438.38,102.24497818
